0;25.25049273335425;initial
1.0;25.112989209604315;MB#1-E02
2.0;23.65579459142072;MN#1-E02 -- blackout -250.000$
3.0;23.503971397578724;MB#2-E03
4.0;21.219478157577193;MN#2-E03
5.0;20.901906883405243;MB#3-E04
6.0;16.054137927189128;MN#3-E04
7.0;14.304066063127284;MB#4-E05
8.0;12.733862719678543;MN#4-E05
9.0;11.92184093707449;MB#5-E06
10.0;11.10459875356437;MN#5-E06
11.0;10.536247215688128;MB#6-E07
12.0;9.118941072723507;MN#6-E07
13.0;9.019590728357882;MB#7-E08
13.199999809265137;5.930737337562887;MB#7.1-E08 -- Sam left
14.0;2.584962500721156;MN#7-E08
15.0;1.584962500721156;MB#8-E09
16.0;1.0;MN#8-E09
17.0;1.0;MB#9-E10
18.0;0.0;MN#9-E10
